id	tdl	sym
6685	Tbio	GPR26
6686	Tbio	GPR31
6687	Tchem	GPR32
6688	Tchem	GPR34
6689	Tbio	GPR37
6690	Tchem	GPR3
6691	Tdark	GPR42
6692	Tchem	GPR4
6693	Tbio	GPR61
6694	Tdark	GPR82
6695	Tchem	GPR88
6696	Tbio	GPS2
6697	Tbio	GPSM3
6698	Tdark	GPATCH4
6699	Tbio	GPATCH8
6700	Tbio	GP6
6701	Tbio	GPX2
6702	Tbio	GPX3
6703	Tbio	GPX4
6704	Tdark	GPX6
6705	Tbio	GPX7
6706	Tbio	GPX8
6707	Tbio	GZMA
6708	Tbio	GNAS
6709	Tbio	GNAS
6710	Tbio	GNPTG
6711	Tclin	GNRHR
6713	Tbio	BLZF1
6714	Tdark	GOLGA6A
6716	Tdark	GOLGA8R
6717	Tbio	GOLGA3
6718	Tbio	GOLGA4
6719	Tbio	GNRH2
6720	Tdark	GPR171
6721	Tchem	GPR174
6722	Tdark	GPR179
6723	Tbio	GPR180
6724	Tbio	GP2
6725	Tbio	GPD2
6726	Tdark	GPN3
6727	Tbio	GPNMB
6728	Tbio	GPR19
6729	Tchem	GPR55
6730	Tdark	GPR62
6731	Tchem	GPR63
6732	Tbio	GPR6
6733	Tchem	GPR84
6734	Tchem	GPR87
6735	Tdark	GPATCH1
6736	Tdark	GPATCH2
6737	Tbio	GPX1
6738	Tbio	GPX5
6739	Tchem	GZMB
6740	Tbio	GRAMD4
6741	Tbio	GREB1L
6742	Tbio	GRHL1
6743	Tbio	GRHL3
6744	Tclin	GRIA1
6745	Tclin	GRIA2
6746	Tclin	GRIA3
6747	Tclin	GRIA4
6748	Tbio	GRID1
6749	Tbio	GRID2
6750	Tdark	GRAMD1A
6751	Tchem	GRM1
6752	Tchem	GRPR
6753	Tbio	GSDMB
6755	Tclin	GSR
6756	Tbio	GSTT2
6757	Tbio	GSTA4
6758	Tbio	GSTM1
6759	Tchem	GSTM2
6760	Tbio	GTF2IRD2
6761	Tbio	GTPBP2
6762	Tdark	GTPBP6
6763	Tdark	GTPBP10
6764	Tbio	SLC2A10
6765	Tbio	SLC2A4
6766	Tbio	SLC2A6
6767	Tdark	GTSF1
6768	Tdark	GTSF1L
6769	Tdark	GXYLT1
6770	Tdark	GXYLT2
6771	Tbio	H2AFX
6772	Tbio	H2AFY
6773	Tbio	HIST1H2BN
6776	Tbio	GBP3
6777	Tclin	GABRA2
6778	Tclin	GABRA3
6779	Tclin	GABRA4
6780	Tclin	GABRA6
6781	Tbio	GABARAP
6782	Tclin	GABRD
6783	Tclin	GABRE
6784	Tclin	GABRG1
6785	Tbio	GABARAPL2
6786	Tclin	GABRP
6787	Tbio	GABRR2
6789	Tclin	GABRQ
6790	Tbio	GCC2
6791	Tbio	GCFC2
6792	Tclin	GUCY1A2
6794	Tbio	SLC25A16
6795	Tbio	GFI1
6796	Tdark	GFOD1
6797	Tdark	GFOD2
6798	Tbio	GFRA2
6800	Tdark	GAGE12J
6801	Tdark	GOLGA6L2
6802	Tdark	GOLGA6L10
6803	Tdark	GAGE2D
6804	Tbio	GGN
6805	Tchem	GGPS1
6806	Tbio	GGT1
6807	Tbio	GGT2
6809	Tbio	GGT5
6810	Tdark	GGT6
6812	Tdark	GIGYF1
6813	Tbio	SLC25A22
6814	Tclin	GHRHR
6815	Tbio	GIMAP2
6816	Tbio	GIMAP4
6817	Tbio	GIMAP5
6818	Tbio	GIMAP6
6819	Tbio	GIMAP7
6820	Tbio	GIPC3
6821	Tchem	GIP
6822	Tbio	GKN1
6823	Tbio	GLIPR1
6824	Tdark	GLOD4
6825	Tclin	GLP2R
6826	Tbio	GOLPH3L
6827	Tbio	GBP1
6828	Tbio	GBP6
6829	Tclin	GABRA1
6830	Tbio	GCNT3
6831	Tbio	GCNT7
6832	Tbio	TUBGCP5
6833	Tbio	GEM
6834	Tclin	GHR
6836	Tdark	GINM1
6837	Tdark	GIPC2
6838	Tchem	GIPR
6839	Tbio	GIT2
6840	Tdark	GKAP1
6841	Tbio	GKN2
6843	Tbio	GLCCI1
6845	Tchem	GBA
6846	Tbio	GLYCTK
6847	Tbio	PAPD4
6848	Tbio	GLDN
6849	Tbio	GLE1
6851	Tchem	GLUL
6852	Tbio	GNA13
6853	Tbio	GNAI1
6854	Tbio	GNAI2
6855	Tbio	GNAI3
6856	Tbio	GNAL
6857	Tdark	GPR173
6858	Tbio	GPR182
6859	Tdark	GPR22
6860	Tchem	GPR52
6861	Tdark	GPR75
6862	Tbio	GPR78
6863	Tchem	GPR83
6864	Tbio	GPR85
6866	Tdark	GLIPR1L1
6867	Tdark	GPATCH11
6868	Tbio	GPATCH3
6869	Tbio	GRIPAP1
6870	Tchem	GRB2
6871	Tbio	CCDC88A
6873	Tclin	GRIK1
6874	Tclin	GRIK2
6875	Tclin	GRIK4
6876	Tdark	GPRIN1
6877	Tbio	GRIP1
6879	Tchem	GRK7
6881	Tchem	GRM2
6882	Tchem	GRM3
6883	Tchem	GRM5
6884	Tchem	GRM6
6885	Tdark	GRPEL2
6886	Tbio	GNAT1
6887	Tbio	GNAT3
6888	Tbio	GNAZ
6889	Tchem	GNPAT
6890	Tbio	GNS
6891	Tbio	IDNK
6892	Tdark	GOLGA6C
6893	Tdark	GOLGA8J
6894	Tdark	GOLGA8N
6895	Tbio	GOLGA7
6896	Tdark	GOLT1A
6897	Tchem	GPR119
6898	Tbio	C10orf99
6899	Tbio	GPR162
6900	Tbio	GPANK1
6901	Tbio	GPAM
6902	Tchem	GPBAR1
6903	Tdark	GPBP1L1
6904	Tdark	GPBP1
6905	Tchem	GPRC6A
6906	Tbio	GPC6
6907	Tdark	GPCPD1
6908	Tbio	GPD1
6909	Tbio	GP9
6910	Tbio	GPR15
6911	Tdark	GPR21
6912	Tdark	GPR27
6914	Tchem	GPR35
6915	Tchem	GPR39
6916	Tbio	GPR45
6917	Tbio	GPSM1
6918	Tbio	GPSM2
6919	Tdark	GPATCH2L
6921	Tbio	GZMH
6922	Tbio	GRAP
6923	Tbio	GRASP
6924	Tbio	GSDMA
6925	Tdark	GSDMC
6926	Tchem	GSTA1
6927	Tbio	GSTA2
6928	Tdark	GSX1
6929	Tdark	CERCAM
6930	Tbio	GTDC1
6931	Tbio	GTF2I
6932	Tbio	GTPBP1
6933	Tbio	GTPBP3
6934	Tdark	GTPBP8
6935	Tbio	SLC2A12
6936	Tchem	SLC2A1
6938	Tbio	GTSE1
6939	Tbio	GUCA1B
6940	Tdark	GUCA1C
6941	Tbio	GUCA2B
6942	Tclin	GUCY2C
6943	Tbio	G6PC3
6944	Tbio	H6PD
6945	Tbio	GAPT
6946	Tbio	GAS1
6947	Tbio	GAS2
6948	Tbio	GPRASP2
6949	Tbio	GAST
6950	Tbio	GATA1
6951	Tbio	GNB3
6952	Tbio	GNB4
6953	Tdark	GNG10
6954	Tbio	GNG13
6955	Tbio	GNG2
6956	Tdark	GNG3
6957	Tbio	GCNT1
6960	Tbio	ACBD3
6961	Tbio	GCSH
6962	Tbio	GLDC
6963	Tdark	GDAP1L1
6964	Tbio	GDE1
6965	Tbio	GDF11
6966	Tbio	GDF15
6967	Tbio	GDF1
6968	Tbio	GDF5
6969	Tbio	GDF6
6970	Tbio	GDI2
6971	Tbio	ARHGDIG
6972	Tbio	GDPD2
6973	Tbio	GSN
6974	Tbio	GEMIN5
6975	Tbio	GEMIN7
6976	Tbio	GHITM
6977	Tclin	GHSR
6978	Tbio	IFI30
6979	Tbio	GIMAP1
6980	Tbio	GIPC1
6981	Tbio	GLT8D2
6982	Tdark	GLB1L
6983	Tbio	GLCE
6984	Tbio	CGA
6985	Tchem	GLI1
6986	Tchem	GLI2
6987	Tbio	GK5
6988	Tclin	GLRB
6989	Tbio	GYG2
6990	Tbio	GYG1
6991	Tbio	GLYATL1
6992	Tdark	GLYATL3
6993	Tbio	SHMT2
6994	Tbio	GMDS
6995	Tbio	GMPPA
6996	Tbio	GMPPB
6997	Tbio	GMPR
6998	Tbio	GNA11
6999	Tbio	GNAT2
7000	Tbio	GNL1
7001	Tdark	GOLGA6B
7002	Tchem	GPER1
7003	Tdark	GPR89B
7004	Tbio	GPM6A
7005	Tbio	GPM6B
7006	Tbio	GPN1
7007	Tdark	GPN2
7008	Tbio	GPR1
7009	Tbio	GZMK
7010	Tbio	GZMM
7011	Tdark	GRAPL
7012	Tdark	GLIPR1L2
7013	Tbio	GRP
7014	Tbio	GRSF1
7015	Tbio	GRWD1
7017	Tbio	GSG1L
7018	Tdark	GSG1
7019	Tclin	GSK3A
7020	Tclin	GSK3B
7021	Tbio	GSTA3
7022	Tdark	GSTA5
7023	Tchem	GSTK1
7024	Tbio	GSTM3
7025	Tbio	GSTM5
7027	Tdark	GDF5OS
7028	Tbio	GDF9
7029	Tbio	GDI1
7030	Tbio	ARHGDIB
7031	Tdark	GDPD3
7032	Tbio	RAP1GDS1
7033	Tbio	GPHN
7034	Tbio	GFAP
7035	Tbio	GFPT2
7036	Tbio	GFRA1
7038	Tdark	GOLGA6L1
7041	Tdark	PAGE2B
7042	Tchem	GGH
7043	Tbio	GBE1
7044	Tclin	GLP1R
7045	Tbio	GYPA
7047	Tbio	GLRX5
7048	Tbio	GALNT10
7049	Tbio	GALNT11
7050	Tbio	GALNT12
7051	Tbio	GALNT13
7052	Tbio	GALNT14
7053	Tdark	GALNT15
7055	Tbio	GLYATL2
7056	Tdark	GML
7057	Tbio	GNA12
7058	Tbio	GNA14
7059	Tbio	GNAO1
7060	Tbio	GNAQ
7061	Tbio	GNAS
7062	Tbio	GON4L
7064	Tbio	GOPC
7065	Tchem	GPR132
7066	Tchem	GPR142
7067	Tdark	GPR149
7068	Tdark	GPR150
7069	Tbio	GPR151
7070	Tbio	GPR152
7071	Tdark	GPR157
7072	Tbio	GPR161
7074	Tbio	GYPC
7075	Tdark	GK2
7076	Tclin	GLRA1
7077	Tbio	GLRX
7078	Tbio	GALNT18
7079	Tbio	GALNTL5
7080	Tbio	GALNTL6
7081	Tbio	GLTP
7082	Tbio	PRKCSH
7084	Tbio	GLYR1
7085	Tbio	GMCL1
7087	Tbio	GMEB1
7088	Tdark	GMEB2
7089	Tbio	GMFB
7090	Tbio	GMFG
7091	Tbio	GNA15
7092	Tbio	GNPNAT1
7093	Tdark	GRID2IP
7094	Tbio	GRHPR
7095	Tclin	GRIK3
7096	Tclin	GRIK5
7097	Tbio	GPRIN2
7098	Tchem	GRK6
7099	Tdark	GRAMD1B
7100	Tdark	GRAMD1C
7101	Tchem	RASGRP1
7102	Tbio	RASGRP2
7103	Tchem	RASGRP3
7104	Tchem	HSPA5
7105	Tbio	GSX2
7106	Tbio	GMPS
7107	Tbio	GDA
7108	Tbio	GUCA1A
7109	Tbio	GUCA2A
7110	Tbio	GUCY2F
7111	Tbio	GUF1
7112	Tbio	HIST1H1D
7113	Tbio	HIST1H1E
7114	Tdark	H1FNT
7115	Tbio	H1FX
7116	Tbio	HIST1H2AA
7117	Tbio	HIST1H2AB
7118	Tdark	HIST1H2AD
7119	Tdark	HIST1H2AJ
7120	Tbio	HIST1H2AG
7121	Tdark	H2AFJ
7122	Tdark	H2AFV
7123	Tbio	H2AFY2
7124	Tbio	HIST1H2BA
7125	Tdark	H2BFM
7128	Tbio	CBLL1
7130	Tbio	HAT1
7131	Tbio	HAVCR1
7132	Tbio	HAVCR2
7133	Tbio	HBQ1
7134	Tbio	HCFC1
7135	Tclin	HCN1
7136	Tclin	HDAC10
7138	Tdark	HDHD3
7140	Tdark	HEATR4
7142	Tdark	HECTD3
7143	Tdark	HECW1
7144	Tbio	HELLS
7145	Tbio	UROS
7146	Tbio	GNB5
7147	Tbio	GNL3L
7148	Tbio	GNL3
7149	Tbio	GNLY
7150	Tbio	GNMT
7151	Tbio	GNPDA2
7152	Tdark	GOLGA6D
7155	Tdark	GOLGA8H
7156	Tdark	GOLGA8K
7157	Tdark	GOLGA8O
7158	Tbio	GOLGA1
7159	Tbio	GORAB
7160	Tbio	GORASP2
7161	Tdark	REXO1L1P
7162	Tdark	GOLT1B
7163	Tbio	GPR101
7164	Tdark	GPR107
7165	Tdark	GPR108
7166	Tbio	GPR135
7167	Tchem	GPR139
7168	Tbio	GPR143
7169	Tdark	GPR153
7170	Tbio	GPR156
7171	Tbio	GPR158
7172	Tbio	GPR176
7173	Tbio	GP1BB
7174	Tbio	GPA33
7175	Tbio	GPAT2
7177	Tbio	GPC1
7178	Tbio	GPC2
7179	Tbio	GPC3
7180	Tbio	GPC4
7181	Tbio	GPR89A
7182	Tbio	PIGK
7183	Tbio	GPKOW
7184	Tchem	GPR18
7185	Tchem	GPR17
7186	Tdark	GPR20
7187	Tdark	GPR25
7188	Tbio	DPAGT1
7189	Tbio	GP5
7190	Tbio	GCA
7191	Tbio	GRAP2
7192	Tbio	GRB10
7193	Tbio	GRB14
7194	Tbio	GRB7
7195	Tdark	GRXCR1
7196	Tbio	GRXCR2
7197	Tbio	GREM2
7198	Tdark	GPRIN3
7199	Tchem	GRK4
7200	Tchem	GRK5
7201	Tbio	POLR2M
7203	Tbio	GSTT1
7204	Tbio	COLGALT1
7205	Tbio	COLGALT2
7206	Tchem	SLC2A2
7207	Tdark	HIST2H2AB
7209	Tbio	HIST1H2BD
7210	Tbio	HIST1H2BK
7211	Tdark	HIST1H2BM
7213	Tbio	HIST2H2BE
7214	Tdark	H2BFWT
7215	Tdark	HS6ST3
7216	Tchem	HAO2
7217	Tbio	HAUS3
7218	Tbio	HAUS6
7219	Tbio	HAUS1
7220	Tbio	HAUS2
7221	Tbio	HAUS5
7222	Tbio	HAUS7
7223	Tbio	HSPBAP1
7224	Tbio	HBZ
7225	Tbio	HBA2
7226	Tchem	HCAR1
7228	Tclin	HDAC8
7229	Tclin	HDAC9
7230	Tbio	HDGF
7231	Tdark	HEATR3
7232	Tbio	HELB
7233	Tbio	HELZ
7234	Tbio	ALAD
7235	Tbio	CPOX
7236	Tdark	HERPUD2
7237	Tbio	HES6
7238	Tbio	HES7
7239	Tbio	HESX1
7240	Tchem	HEXA
7241	Tbio	HHEX
7242	Tbio	HHLA2
7243	Tchem	HIPK4
7244	Tbio	HTN3
7245	Tbio	HKR1
7246	Tdark	HMGN4
7247	Tbio	HMGXB4
7249	Tdark	MTRNR2L13
7250	Tdark	MTRNR2L3
7251	Tdark	MTRNR2L7
7252	Tdark	MTRNR2L9
7253	Tchem	HMOX2
7254	Tdark	HMSD
7255	Tdark	HMX1
7256	Tbio	HMX3
7257	Tbio	GRHL2
7258	Tchem	GRM4
7259	Tchem	GRM7
7260	Tchem	GRM8
7261	Tbio	GRN
7262	Tbio	CXCL1
7263	Tchem	GSAP
7264	Tbio	GSC
7265	Tbio	GSDMD
7266	Tbio	GSE1
7267	Tbio	GCLM
7268	Tchem	GCLC
7269	Tbio	GSS
7270	Tbio	GSKIP
7271	Tbio	GLG1
7272	Tchem	SLC2A3
7273	Tbio	SLC2A5
7274	Tdark	SLC2A7
7275	Tbio	SLC2A8
7276	Tbio	SLC2A9
7277	Tbio	GUCY2D
7278	Tdark	GUCD1
7279	Tbio	GULP1
7281	Tbio	MASTL
7282	Tchem	H1F0
7283	Tbio	HIST1H1B
7284	Tbio	HSD17B6
7285	Tdark	HIST1H1T
7287	Tbio	HIST2H2AC
7288	Tbio	HIST1H2BB
7289	Tbio	HIST1H2BC
7290	Tbio	HIST1H2BH
7291	Tbio	HIST1H2BJ
7292	Tdark	HIST1H2BL
7293	Tdark	HIST1H2BO
7294	Tdark	HIST2H2BF
7295	Tbio	HIST3H2BB
7296	Tbio	H3F3B
7297	Tdark	HIST1H4G
7299	Tbio	HAND1
7300	Tbio	HBEGF
7301	Tbio	HCFC2
7302	Tclin	HCK
7303	Tclin	HCN2
7304	Tclin	HCN3
7305	Tbio	SERPIND1
7306	Tbio	HES3
7307	Tbio	HES4
7308	Tbio	HEXIM2
7309	Tbio	HEY1
7310	Tbio	HFM1
7311	Tbio	MST1
7312	Tchem	HGF
7314	Tdark	GVQW1
7315	Tbio	GYS2
7317	Tbio	HS1BP3
7318	Tbio	H1FOO
7319	Tbio	HIST3H2A
7320	Tdark	H2AFB1
7321	Tbio	HABP2
7322	Tbio	HABP4
7323	Tbio	HACE1
7324	Tbio	HAND2
7325	Tchem	HAO1
7326	Tbio	HARBI1
7327	Tbio	HAUS4
7328	Tbio	HAUS8
7329	Tbio	HAX1
7330	Tbio	HBB
7331	Tbio	HBG1
7332	Tbio	HBG2
7333	Tdark	HBM
7334	Tclin	HDAC11
7335	Tclin	HDAC1
7336	Tclin	HDAC2
7337	Tbio	HECA
7339	Tdark	HDX
7340	Tbio	HEATR1
7341	Tdark	HEATR6
7342	Tbio	HEBP1
7343	Tbio	HEG1
7344	Tbio	HELT
7345	Tdark	HELZ2
7346	Tbio	FECH
7347	Tbio	HPX
7348	Tbio	NHLH1
7349	Tdark	HENMT1
7350	Tbio	HERC4
7351	Tbio	HES1
7352	Tdark	HES2
7353	Tbio	HEY2
7354	Tbio	HFE
7356	Tbio	HIBCH
7357	Tdark	HIGD1B
7358	Tdark	HIGD1C
7359	Tdark	HIGD2A
7360	Tdark	HIGD2B
7361	Tchem	HIPK1
7362	Tchem	HIPK2
7363	Tchem	HIPK3
7364	Tdark	HIRIP3
7365	Tbio	GREB1
7366	Tbio	GREM1
7367	Tbio	RASGRP4
7368	Tbio	HSPA9
7369	Tbio	GRPEL1
7370	Tdark	GRTP1
7371	Tdark	GCSAML
7373	Tbio	GSC2
7374	Tbio	GSTCD
7375	Tbio	GSTM4
7376	Tchem	GSTO1
7377	Tbio	GSTO2
7378	Tchem	GSTP1
7379	Tbio	GSTT2B
7380	Tbio	GTF2IRD1
7381	Tdark	GTF2IRD2B
7382	Tdark	SLC2A11
7383	Tbio	SLC2A14
7385	Tchem	GYS1
7386	Tbio	GZF1
7387	Tbio	HIST1H1A
7388	Tbio	HIST1H1C
7389	Tdark	HIST1H2AC
7390	Tbio	HIST1H2AH
7391	Tbio	HIST3H3
7392	Tbio	HIST1H3F
7393	Tbio	HIST2H3D
7394	Tbio	HS6ST1
7395	Tbio	HS6ST2
7398	Tbio	HACL1
7399	Tdark	HAGHL
7400	Tbio	HR
7401	Tbio	HAP1
7402	Tdark	PDAP1
7403	Tbio	HBE1
7404	Tbio	HBS1L
7405	Tclin	HCAR2
7406	Tbio	HSD17B10
7407	Tbio	HADH
7408	Tbio	HCLS1
7409	Tclin	HCN4
7410	Tbio	HCST
7412	Tclin	HDAC4
7413	Tbio	GPIHBP1
7414	Tdark	HDGFL1
7416	Tbio	H2AFZ
7417	Tbio	H3F3C
7422	Tbio	HBD
7423	Tbio	HBP1
7424	Tchem	HCAR3
7425	Tclin	HDAC3
7426	Tclin	HDAC5
7427	Tclin	HDAC6
7428	Tclin	HDAC7
7429	Tdark	HDDC2
7430	Tbio	HEMGN
7431	Tbio	HEMK1
7432	Tbio	N6AMT1
7433	Tbio	NHLH2
7434	Tbio	HAMP
7435	Tbio	HERC2
7436	Tdark	HERC3
7437	Tbio	HERC5
7438	Tbio	HERPUD1
7439	Tchem	CD74
7440	Tbio	HHIP
7441	Tdark	HHLA3
7442	Tbio	HIP1R
7443	Tbio	HIP1
7444	Tbio	HMBS
7445	Tbio	HEPH
7446	Tdark	HEPN1
7447	Tchem	HPN
7448	Tbio	HERC1
7449	Tdark	HERC6
7450	Tbio	HES5
7451	Tchem	HEXB
7452	Tbio	HEXDC
7453	Tbio	HEXIM1
7454	Tbio	HEYL
7455	Tbio	HGSNAT
7456	Tbio	HGS
7457	Tbio	HIC2
7458	Tbio	HIF1AN
7459	Tbio	HIF3A
7461	Tbio	HINFP
7462	Tdark	HHIPL1
7463	Tdark	HHIPL2
7464	Tbio	HTN1
7465	Tbio	HMCN1
7466	Tdark	HMCN2
7467	Tbio	HMGA1
7468	Tbio	HMGA2
7469	Tbio	HMGCLL1
7470	Tbio	HMGN3
7471	Tbio	HMGN5
7472	Tbio	HMHB1
7473	Tbio	HMMR
7475	Tdark	MTRNR2L2
7476	Tbio	MTRNR2L5
7477	Tchem	HMOX1
7478	Tbio	HNF1A
7479	Tbio	HNF1B
7480	Tchem	HNMT
7481	Tdark	HNRNPCL1
7482	Tbio	HNRNPLL
7483	Tbio	HNRNPF
7484	Tbio	HNRNPK
7485	Tbio	ADHFE1
7486	Tbio	HSPBP1
7488	Tbio	HEPHL1
7489	Tbio	HAPLN1
7490	Tbio	HKDC1
7491	Tbio	HLA-E
7492	Tbio	HLA-F
7493	Tbio	HLA-G
7494	Tbio	HMBOX1
7495	Tbio	HMGB1
7496	Tbio	HMGB3
7497	Tbio	HMGN1
7498	Tdark	MTRNR2L10
7499	Tdark	MTRNR2L8
7500	Tbio	MR1
7502	Tbio	HNRNPH1
7503	Tbio	HNRNPH3
7504	Tbio	HNRNPL
7505	Tbio	SYNCRIP
7506	Tbio	RBCK1
7507	Tbio	HPSE2
7508	Tbio	HRG
7509	Tclin	HRH1
7510	Tclin	HRH2
7511	Tchem	HSP90AA1
7512	Tchem	HSP90AB1
7513	Tdark	HSF2BP
7514	Tbio	HSF4
7515	Tbio	PRM1
7516	Tbio	HSPA2
7517	Tchem	HSPA8
7518	Tbio	HSPB3
7519	Tbio	HTATIP2
7520	Tdark	HEATR5A
7521	Tbio	HTRA4
7522	Tbio	UROC1
7533	Tbio	HOXA11
7534	Tbio	HOXA6
7535	Tbio	HOXB13
7536	Tbio	HYAL1
7537	Tbio	HAS1
7538	Tbio	HYDIN
7539	Tdark	ICA1L
7540	Tbio	CAST
7541	Tbio	ICAM3
7542	Tbio	ICAM5
7543	Tdark	HDHD2
7545	Tchem	HTT
7546	Tbio	HEBP2
7547	Tbio	HEPACAM2
7548	Tbio	HEPACAM
7549	Tdark	HECTD1
7550	Tbio	HECTD2
7551	Tbio	HECTD4
7552	Tbio	HECW2
7553	Tbio	HELQ
7554	Tbio	ALAS2
7555	Tbio	ALAS1
7556	Tbio	HGD
7557	Tchem	HGFAC
7559	Tbio	HHATL
7560	Tbio	HHAT
7561	Tdark	HHLA1
7562	Tbio	HIC1
7563	Tdark	HID1
7564	Tchem	HIF1A
7565	Tbio	HIGD1A
7566	Tbio	HINT2
7567	Tbio	HIRA
7568	Tbio	HILPDA
7569	Tbio	HLX
7570	Tbio	HMG20B
7571	Tbio	EN1
7572	Tdark	MTRNR2L12
7573	Tbio	HMX2
7575	Tdark	HNRNPUL2
7576	Tbio	HNRNPD
7577	Tbio	HOOK3
7578	Tbio	PSMC3IP
7579	Tdark	HRCT1
7580	Tbio	HS3ST1
7581	Tbio	HS3ST2
7582	Tbio	HS3ST3A1
7583	Tchem	HSPA1B
7584	Tbio	HSPA1L
7586	Tbio	HSCB
7587	Tdark	HSDL1
7588	Tbio	HSF2
7591	Tbio	HSPA6
7593	Tchem	HSPB1
7594	Tbio	HSPB8
7595	Tbio	TCF12
7596	Tbio	HOPX
7597	Tbio	HP1BP3
7598	Tchem	HPGDS
7599	Tbio	HCFC1R1
7600	Tchem	HPRT1
7601	Tbio	HPS1
7602	Tbio	HPS3
7603	Tbio	HPS4
7604	Tchem	HPSE
7605	Tbio	HTRA1
7606	Tbio	HTRA3
7607	Tbio	HAS2
7608	Tbio	HAS3
7609	Tbio	FAM126A
7610	Tchem	EPHX1
7611	Tbio	HYOU1
7612	Tbio	IL18RAP
7613	Tdark	IFI27L1
7614	Tdark	IRF2BP1
7615	Tbio	IRF2BP2
7616	Tdark	IRF2BPL
7617	Tchem	INPP5A
7618	Tbio	INPP5B
7619	Tbio	IAH1
7620	Tchem	ICAM1
7622	Tbio	CLNS1A
7623	Tbio	ICOSLG
7625	Tbio	IDH3A
7626	Tchem	IDH1
7627	Tbio	IGF2BP2
7628	Tbio	IGF2BP3
7629	Tbio	MTIF2
7630	Tbio	MTIF3
7631	Tbio	EIF4A2
7632	Tchem	EIF4E
7633	Tbio	EIF4G1
7634	Tbio	EIF4G2
7635	Tbio	EIF4G3
7636	Tbio	IFI44
7637	Tbio	IFI6
7638	Tbio	IFIH1
7639	Tbio	IFIT1
7640	Tbio	IFIT3
7641	Tbio	IFIT5
7642	Tdark	IFITM10
7643	Tbio	IFITM3
7644	Tdark	IFNA16
7645	Tbio	IFNA21
7646	Tbio	IFNA5
7647	Tdark	IFNA7
7648	Tbio	IFNL1
7649	Tbio	IFNW1
7650	Tbio	IFRD1
7651	Tbio	IFT20
7652	Tdark	IGFL4
7653	Tdark	IGFN1
7660	Tdark	IGSF21
7661	Tdark	IGSF22
7662	Tbio	IGSF1
7663	Tbio	CD101
7664	Tbio	IGSF8
7666	Tchem	HMGCS1
7667	Tbio	HMGCS2
7668	Tbio	EN2
7669	Tbio	HMGB2
7670	Tbio	HMGB4
7671	Tbio	HMGN2
7672	Tdark	HMGXB3
7673	Tdark	MTRNR2L1
7674	Tdark	MTRNR2L4
7675	Tdark	MTRNR2L6
7676	Tbio	HMSD
7677	Tbio	ONECUT1
7679	Tbio	HNRNPDL
7680	Tbio	HNRNPH2
7681	Tbio	HNRNPUL1
7682	Tbio	HNRNPC
7683	Tbio	HNRNPM
7684	Tbio	HNRNPR
7685	Tbio	HNRNPU
7686	Tbio	HOMER1
7687	Tbio	HOMER2
7688	Tbio	HOMER3
7689	Tbio	HOMEZ
7690	Tbio	HOOK1
7691	Tbio	HOOK2
7692	Tbio	HORMAD2
7693	Tdark	HPCAL4
7695	Tclin	HPD
7696	Tbio	HP
7697	Tbio	SLC48A1
7698	Tchem	HRH4
7699	Tbio	HRASLS2
7700	Tbio	HRASLS5
7701	Tbio	HSPH1
7702	Tdark	HS3ST4
7703	Tbio	HS3ST5
7704	Tdark	HSDL2
7705	Tbio	HSF1
7706	Tbio	HSF5
7708	Tbio	HSPB2
7709	Tbio	HTATSF1
7710	Tbio	MGARP
7712	Tdark	HUS1B
7713	Tbio	HUS1
7725	Tbio	HOXA10
7726	Tbio	HOXB1
7727	Tbio	HOXB4
7728	Tbio	HOXB7
7729	Tbio	HOXC4
7730	Tbio	HOXD11
7731	Tdark	C19orf38
7733	Tbio	HINT1
7734	Tdark	HINT3
7735	Tbio	HJURP
7737	Tbio	HLF
7738	Tbio	HLTF
7739	Tbio	HM13
7740	Tbio	HMG20A
7741	Tbio	HMCES
7742	Tclin	HMGCR
7743	Tbio	HMGCL
7744	Tchem	HNF4A
7745	Tbio	HNF4G
7746	Tbio	HOGA1
7747	Tbio	HORMAD1
7748	Tbio	HRNR
7749	Tbio	HPCAL1
7750	Tdark	HPDL
7751	Tbio	HAPLN2
7752	Tdark	HAPLN3
7753	Tbio	HAPLN4
7754	Tbio	HPS5
7756	Tclin	HRH3
7757	Tbio	HRK
7758	Tbio	HS2ST1
7759	Tdark	HS3ST6
7760	Tbio	HS3ST3B1
7761	Tbio	HSPA1B
7762	Tbio	HSPA4L
7765	Tdark	HSBP1L1
7768	Tbio	HPCA
7769	Tbio	HPS6
7770	Tbio	HPR
7772	Tbio	HRASLS
7773	Tbio	RARRES3
7774	Tbio	HSPA12A
7775	Tbio	HSPA12B
7776	Tbio	HSBP1
7777	Tbio	HSPB6
7778	Tdark	HEATR5B
7779	Tbio	HTRA2
7781	Tchem	IDE
7782	Tbio	IDH3G
7783	Tclin	IDH2
7784	Tbio	IER2
7785	Tbio	IER5
7786	Tbio	IFT140
7787	Tbio	IFI16
7788	Tbio	EIF1AX
7789	Tdark	EIF2S3L
7790	Tbio	EIF2S3
7791	Tbio	IFI44L
7792	Tbio	EIF4A3
7793	Tbio	EIF4B
7794	Tbio	IL16
7795	Tbio	IL19
7796	Tclin	IL1R1
7797	Tbio	IL21R
7798	Tbio	IL22
7799	Tbio	IL23R
7800	Tclin	IL2RA
7801	Tclin	IL2RB
7802	Tbio	ILF3
7803	Tbio	IL1RL1
7804	Tbio	ILVBL
